Area Codes;lsoanm;All Ages;0-15;Working.age;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90
E01000075;Barking and Dagenham 012D;1777;428;1126;26;26;39;25;19;33;26;37;28;30;19;16;18;30;33;23;25;27;24;29;27;25;16;34;32;20;23;25;22;20;32;23;29;29;29;16;24;18;24;27;32;25;27;22;23;23;25;24;20;19;26;18;24;18;28;25;30;17;15;14;21;12;16;10;12;18;21;13;15;8;9;11;12;3;10;11;17;3;11;8;4;4;4;6;3;5;4;11;3;5;4
E01000076;Barking and Dagenham 012E;2048;652;1206;44;29;46;41;43;53;38;47;51;46;39;36;45;29;39;26;32;33;26;23;21;14;20;25;22;22;22;20;17;18;33;36;29;29;26;32;23;33;36;39;33;32;30;25;32;23;25;26;29;30;25;28;32;16;21;22;27;20;16;15;11;18;15;13;11;14;16;8;12;19;7;8;8;10;6;9;6;6;3;4;3;2;3;4;6;4;5;5;2;2;18
E01000013;Barking and Dagenham 013A;1749;441;1104;26;34;29;40;45;24;21;41;28;28;20;26;22;18;19;20;24;19;21;14;26;28;26;22;21;24;16;18;22;21;29;22;18;31;28;27;22;22;29;17;23;35;34;33;36;32;26;22;22;18;20;22;23;27;23;20;18;20;19;14;17;17;12;14;10;6;17;6;15;14;13;11;14;4;4;8;6;7;5;7;5;13;6;6;4;6;5;3;5;5;9
E01000014;Barking and Dagenham 013B;1704;420;1107;24;30;35;27;40;27;22;27;28;25;24;25;21;22;23;20;21;45;33;26;17;12;20;21;23;23;23;29;25;26;25;30;20;21;23;30;19;18;27;21;21;22;22;22;22;32;19;37;30;39;27;23;27;22;16;21;23;21;12;17;11;11;15;9;8;14;6;12;14;11;11;6;5;13;5;5;9;9;5;5;8;6;4;1;2;6;4;5;2;4;5
E01000059;Barking and Dagenham 013C;1627;434;997;16;25;24;27;30;28;30;34;24;26;37;27;23;33;27;23;18;19;21;16;19;22;14;18;18;16;19;21;17;27;25;20;17;28;27;20;25;23;26;23;21;30;30;20;20;17;21;19;26;21;34;15;28;23;16;19;28;17;16;17;13;14;8;14;11;15;15;14;14;9;6;10;5;7;3;7;5;5;5;7;7;7;4;3;6;8;3;4;5;5;17
E01000084;Barking and Dagenham 013D;1361;382;826;21;36;38;31;22;27;25;29;36;28;19;9;16;13;13;19;18;13;20;8;17;13;15;13;15;16;18;17;17;29;19;18;23;17;15;21;23;18;17;21;22;17;20;17;19;19;28;19;24;20;22;14;20;10;10;20;12;15;14;10;10;10;17;7;9;12;11;10;14;6;11;6;8;8;3;4;6;4;2;2;8;4;4;4;2;7;3;4;4;4;2
E01000085;Barking and Dagenham 013E;1775;513;1074;42;39;29;38;31;38;40;45;31;39;27;28;19;21;19;27;18;26;21;18;10;23;23;25;22;24;34;35;25;16;30;32;26;27;21;25;26;20;28;20;26;26;23;19;19;25;26;18;21;30;14;21;12;22;14;17;20;19;21;22;17;13;16;16;22;18;14;15;8;10;8;12;9;7;4;11;9;6;8;5;2;8;3;2;8;5;2;4;3;2;5
E01000086;Barking and Dagenham 013F;1413;382;879;17;21;28;33;24;37;28;20;35;24;26;23;17;15;21;13;19;18;17;14;15;12;18;17;18;16;22;16;21;23;26;19;21;17;21;29;22;18;18;22;30;19;17;23;16;16;23;23;12;21;19;17;14;19;17;22;16;8;19;13;15;13;8;9;11;11;6;16;6;6;11;5;12;7;7;9;8;4;3;1;5;7;1;0;7;2;4;4;0;5;5
E01000103;Barking and Dagenham 014A;1491;343;999;12;13;24;24;33;21;21;31;27;15;23;10;23;21;20;25;34;39;33;29;22;26;26;34;28;22;21;21;19;14;17;13;16;18;14;12;16;21;20;20;29;29;17;16;21;26;26;17;23;23;20;22;21;13;20;23;15;13;16;16;13;10;16;9;10;13;11;12;13;13;5;4;5;3;2;9;5;9;7;1;6;2;3;3;4;4;1;2;4;0;8
E01000104;Barking and Dagenham 014B;1811;501;1157;32;30;32;45;35;15;37;32;37;29;30;35;26;24;29;33;19;28;24;21;28;35;23;33;31;34;38;30;29;31;24;31;20;26;36;16;17;26;23;22;17;35;23;31;23;36;30;29;19;34;23;27;21;16;16;18;21;16;14;12;14;11;9;7;10;8;12;8;13;7;7;8;5;7;4;5;8;10;5;5;6;7;5;1;4;5;2;4;3;0;4
E01000105;Barking and Dagenham 014C;2349;592;1484;41;34;43;49;46;44;51;44;40;34;33;25;31;23;27;27;28;35;48;21;17;28;29;32;35;39;30;35;31;31;40;43;39;36;36;55;37;37;34;43;22;42;29;40;36;38;35;43;25;27;24;35;20;24;25;32;19;23;18;13;22;11;15;14;13;22;12;18;21;12;16;12;8;9;6;5;14;9;11;4;8;7;6;11;6;9;4;6;6;9;22
E01000106;Barking and Dagenham 014D;2144;611;1308;50;51;60;60;52;44;37;48;33;36;28;25;26;20;21;20;18;23;26;24;16;23;26;36;28;40;41;40;37;35;38;37;36;30;32;38;40;25;31;32;22;16;32;16;24;30;29;33;34;19;25;32;25;26;21;18;15;15;21;24;12;23;15;16;13;16;14;14;16;7;8;8;6;11;10;10;5;17;8;12;10;5;10;10;8;5;3;1;2;4;5
E01000007;Barking and Dagenham 015A;2142;585;1489;74;64;51;52;47;38;35;33;24;30;27;18;23;19;17;33;39;44;36;49;36;39;39;38;39;55;47;32;54;61;47;48;53;48;53;59;41;42;40;40;39;27;17;17;22;26;20;26;21;23;22;16;30;17;13;10;8;6;8;5;7;8;12;2;8;3;7;4;9;4;8;3;6;4;3;2;2;0;0;3;0;0;1;1;2;1;1;0;1;0;3
E01000008;Barking and Dagenham 015B;1563;534;983;32;35;36;34;33;33;37;39;40;29;39;32;36;26;31;22;23;25;14;14;15;19;17;21;24;26;21;36;33;31;40;40;37;27;30;22;22;22;20;28;21;26;27;27;25;14;19;22;22;25;13;16;16;13;12;12;8;8;10;13;6;5;3;8;5;0;2;1;5;1;3;1;2;1;0;5;1;3;2;3;0;0;4;3;1;2;1;1;1;0;3
E01000010;Barking and Dagenham 015C;3220;835;2282;79;73;77;66;68;71;55;62;61;46;49;30;30;22;27;19;19;26;19;15;33;36;35;57;48;51;90;112;112;114;120;113;129;103;91;98;89;74;55;61;38;53;37;29;39;34;38;23;28;34;20;22;21;21;19;16;12;11;15;12;13;18;8;11;10;12;4;8;6;6;10;4;9;3;6;2;3;6;2;3;2;3;2;3;1;3;2;0;1;0;2
E01000012;Barking and Dagenham 015D;1967;656;1229;51;67;61;62;55;45;45;37;47;42;28;26;25;22;22;21;13;24;13;8;9;15;14;24;23;35;41;52;51;44;61;47;53;45;41;46;39;38;40;40;36;34;30;32;30;24;18;23;16;17;17;14;15;11;5;13;11;8;13;10;5;8;10;7;6;9;7;5;7;5;4;5;0;9;6;3;4;2;3;2;2;1;0;0;1;4;1;0;0;0;2
E01000006;Barking and Dagenham 016A;1868;480;1243;33;47;26;39;35;39;37;30;24;26;30;22;28;19;21;24;21;17;23;20;21;18;18;22;28;32;34;36;47;41;47;39;36;35;33;50;42;24;47;26;34;38;32;29;21;29;19;24;21;27;18;18;12;13;19;16;16;11;11;17;7;12;13;16;13;10;12;8;8;13;6;7;6;6;5;1;7;8;3;3;5;9;6;3;2;3;3;4;3;0;4
E01000009;Barking and Dagenham 016B;1775;369;1244;34;34;37;43;22;21;27;22;18;15;13;18;16;12;16;21;13;19;8;9;15;15;21;24;32;43;30;43;58;46;48;57;56;55;44;43;39;28;35;23;25;21;25;19;20;16;14;22;13;15;17;23;24;16;20;23;10;15;22;17;12;13;15;15;8;8;11;5;10;6;4;4;13;14;8;13;10;8;4;4;4;4;6;5;1;6;2;2;3;1;6
E01000011;Barking and Dagenham 016C;1644;406;1113;39;33;25;31;25;28;27;23;34;25;18;24;20;18;19;17;15;19;15;16;14;14;22;27;28;38;34;48;53;38;49;32;40;35;32;34;20;28;32;23;25;21;28;19;22;27;23;16;21;19;11;12;18;19;11;9;15;15;16;13;12;8;7;9;11;9;9;10;15;3;13;8;3;10;3;3;9;7;4;2;4;0;2;1;3;0;1;0;4;0;2
E01000044;Barking and Dagenham 016D;1914;512;1255;36;34;39;43;34;37;32;35;38;30;25;25;32;25;25;22;24;47;26;21;21;25;26;19;37;35;41;30;29;33;25;38;32;29;28;44;33;32;22;32;33;16;25;32;29;25;29;29;18;25;23;17;20;21;20;15;18;18;15;14;17;19;18;16;14;9;8;5;7;12;7;5;3;6;3;7;10;8;3;5;5;5;6;3;3;10;2;5;3;5;2
E01000068;Barking and Dagenham 016E;1659;312;1186;25;23;25;15;21;24;23;14;13;14;15;11;22;20;26;21;24;23;22;18;34;31;31;36;40;39;32;41;37;45;46;35;30;29;21;25;17;19;17;16;17;22;18;17;19;26;15;24;20;22;25;23;16;27;10;15;25;19;26;19;14;19;18;10;12;4;5;10;7;5;8;5;7;9;9;2;7;9;5;6;6;7;10;7;6;8;4;2;1;8;4
E01000041;Barking and Dagenham 017A;1761;507;1091;36;34;37;34;24;46;33;51;38;27;30;27;27;23;14;26;22;26;18;19;18;25;19;15;25;18;19;26;24;24;26;20;26;33;30;42;38;20;44;23;32;22;25;32;21;17;19;13;25;17;22;23;22;17;28;24;15;15;7;14;19;15;18;13;16;18;13;7;10;14;7;4;9;6;4;5;7;8;5;3;7;2;2;3;2;5;4;8;3;2;5
E01000042;Barking and Dagenham 017B;1985;604;1245;44;44;44;42;40;43;48;50;49;39;30;21;22;24;34;30;28;22;24;25;29;26;26;29;45;27;35;32;25;38;40;36;26;33;36;32;38;27;38;31;25;25;38;27;27;35;24;29;20;26;28;13;13;19;15;15;20;16;16;12;11;11;12;8;12;9;3;8;9;9;7;5;2;6;3;5;7;7;6;4;5;6;2;8;2;5;1;2;1;3;11
E01000045;Barking and Dagenham 017C;1707;492;1056;27;30;33;34;20;46;40;35;41;29;34;23;31;30;23;16;24;20;17;21;18;32;17;18;29;23;21;27;30;25;24;25;19;24;17;35;29;33;25;29;27;24;31;19;28;28;23;31;23;23;18;13;17;13;23;20;16;18;12;10;13;8;14;16;6;11;12;15;13;9;6;4;9;3;7;6;6;4;6;3;3;2;6;4;3;7;0;4;1;3;12
E01000046;Barking and Dagenham 017D;1914;546;1226;53;33;31;41;50;33;24;31;33;30;39;29;18;30;38;33;22;45;33;29;29;23;27;24;20;22;20;23;19;25;22;21;33;27;38;28;31;34;37;22;40;37;25;25;31;31;24;25;31;26;17;27;17;26;22;18;8;20;12;15;22;15;21;17;20;11;10;6;9;3;6;12;2;8;7;9;3;4;4;12;4;6;4;5;3;2;2;4;1;2;3
E01000072;Barking and Dagenham 017E;2064;585;1252;35;40;41;45;57;36;38;40;40;33;26;36;33;26;31;28;35;26;24;23;31;33;31;40;42;21;25;31;31;30;38;31;41;29;41;34;35;21;24;23;30;26;33;32;24;26;14;26;23;30;28;27;16;34;19;18;16;14;14;12;11;7;14;10;8;15;18;10;18;16;12;9;5;11;12;5;9;14;10;3;7;9;10;5;2;3;2;5;2;1;14
E01000054;Barking and Dagenham 018A;1837;490;1139;35;26;44;33;33;24;34;36;36;24;33;28;28;20;30;26;17;22;28;28;21;17;21;20;26;26;24;29;14;26;21;21;29;27;25;38;25;23;30;41;30;27;30;21;30;29;28;24;19;20;28;20;19;22;13;28;23;13;19;11;14;16;16;19;21;9;16;15;17;10;10;7;14;9;3;9;5;8;11;10;8;2;7;5;8;5;4;2;5;2;7
E01000055;Barking and Dagenham 018B;1691;416;1116;27;21;32;31;28;28;26;36;35;25;17;22;24;23;22;19;21;27;26;18;35;28;28;29;27;13;22;31;14;19;24;18;24;30;24;26;25;22;25;29;25;21;25;20;27;29;32;39;30;32;19;22;22;11;12;19;22;11;14;15;21;20;10;14;19;14;15;7;15;10;9;6;8;4;4;8;6;6;6;5;2;3;3;4;3;4;6;1;4;1;5
E01000056;Barking and Dagenham 018C;1643;458;1019;25;35;24;25;31;37;34;35;47;30;30;24;19;20;20;22;23;15;16;18;26;24;18;27;22;21;17;21;16;22;32;29;22;28;29;29;28;21;23;21;27;26;26;29;23;29;24;25;27;20;18;15;9;13;21;15;16;16;7;9;16;15;18;11;16;8;8;8;10;8;8;8;4;8;6;3;6;3;9;4;0;3;4;3;4;7;10;9;15;5;5
E01000058;Barking and Dagenham 018D;2016;571;1285;38;31;43;40;37;49;41;34;33;38;30;26;36;32;31;32;18;21;25;18;20;16;23;21;23;28;31;34;28;34;34;43;33;53;44;29;28;28;31;20;42;52;33;35;33;24;20;20;22;20;23;23;31;23;11;25;30;23;22;18;16;17;20;12;7;14;12;7;12;14;7;7;5;8;3;6;6;7;3;4;8;4;3;3;7;0;1;5;4;5;5
E01000095;Barking and Dagenham 018E;1892;632;1131;45;41;45;52;43;40;55;37;56;35;30;30;27;27;41;28;22;38;30;24;25;21;20;16;15;29;21;18;41;16;37;29;34;24;27;40;17;34;33;32;30;28;35;33;32;24;20;30;22;20;27;21;21;21;17;13;17;18;9;5;10;9;13;7;6;12;8;6;8;9;4;5;9;2;5;9;3;6;5;5;2;4;1;3;6;1;0;6;0;5;5
E01000040;Barking and Dagenham 019A;1697;448;1061;38;32;28;38;34;34;37;19;25;37;22;25;24;17;21;17;17;19;15;12;21;21;27;18;24;23;29;33;21;29;26;25;24;30;30;24;33;27;29;30;29;20;30;18;20;24;22;19;17;21;22;21;25;18;13;20;17;15;20;15;16;10;17;11;14;15;16;16;9;11;8;4;9;7;3;11;8;4;6;7;6;5;4;3;3;8;8;3;9;1;4
E01000043;Barking and Dagenham 019B;1491;353;957;21;14;18;18;28;32;21;24;26;17;21;19;23;19;24;28;15;32;22;24;15;21;15;20;19;32;24;16;18;19;29;19;34;33;26;25;22;21;19;21;26;23;34;27;15;17;27;21;23;20;11;12;12;21;13;17;15;8;12;13;10;7;10;10;12;6;10;11;7;12;9;13;7;9;6;7;10;11;2;4;6;7;5;4;4;5;3;3;4;0;16
E01000050;Barking and Dagenham 019C;1868;569;1121;31;47;54;57;41;41;47;28;28;43;28;23;25;25;33;18;17;21;19;19;17;17;22;30;36;26;39;36;36;38;37;40;33;26;30;26;31;27;25;20;37;25;24;22;25;31;24;10;14;15;20;21;22;19;12;24;15;15;10;12;13;11;9;15;8;11;13;12;13;6;11;9;8;7;8;7;4;5;0;5;6;14;7;5;6;4;2;3;1;2;9
E01000052;Barking and Dagenham 019D;2124;604;1339;44;48;44;61;50;45;31;36;37;35;37;34;27;39;17;19;21;22;18;17;16;17;19;28;29;34;36;41;32;49;37;39;38;43;50;33;33;46;25;26;40;32;44;34;25;27;26;20;33;21;22;14;26;22;26;21;15;15;14;14;19;26;21;16;17;9;12;8;7;11;10;12;9;7;7;9;5;6;8;4;7;5;5;3;3;4;3;3;5;4;15
E01000092;Barking and Dagenham 019E;4562;1547;2774;131;111;122;105;119;109;98;100;100;80;84;94;85;70;74;65;69;74;75;47;61;51;49;55;53;76;73;78;94;82;77;72;71;79;69;85;90;75;82;81;76;72;56;66;69;64;49;44;45;50;52;55;53;34;40;36;27;34;31;29;23;10;17;15;9;11;16;15;13;12;4;13;7;9;5;13;7;8;7;7;11;8;9;10;8;9;7;5;7;8;12
E01000053;Barking and Dagenham 020A;1620;434;1000;34;36;25;22;22;43;29;34;27;25;29;23;19;27;19;20;17;24;22;13;28;11;14;19;19;19;18;20;17;29;21;33;33;47;31;30;26;23;27;20;22;16;21;19;23;34;26;23;17;21;28;16;17;16;14;15;15;12;12;9;8;20;9;14;12;11;15;16;11;6;8;6;10;8;10;4;4;9;5;5;5;4;9;3;4;5;2;6;1;6;13
E01000087;Barking and Dagenham 020B;1422;372;914;20;27;29;24;21;27;35;23;31;23;18;27;23;16;16;12;11;21;20;19;21;16;19;23;22;15;17;22;16;17;20;37;24;22;20;25;25;16;26;18;15;22;18;23;20;24;21;22;21;15;21;24;17;19;17;19;11;13;10;9;14;14;18;6;9;11;12;10;14;8;6;10;2;4;5;7;6;2;3;3;3;6;5;1;5;3;1;0;0;2;7
E01000088;Barking and Dagenham 020C;2014;590;1208;37;38;36;49;47;57;49;40;47;48;22;24;24;21;26;25;20;24;30;19;27;17;21;28;37;23;26;31;35;29;24;28;27;31;34;31;26;26;31;17;32;27;28;34;25;30;27;16;18;30;22;21;21;19;25;13;25;25;23;15;15;15;19;22;19;9;10;12;12;10;2;6;11;9;5;6;13;6;10;8;14;12;6;6;13;4;6;5;0;2;19
E01000089;Barking and Dagenham 020D;1873;573;1160;39;36;34;43;39;44;47;40;51;53;34;22;19;28;23;21;26;23;26;16;26;21;38;19;27;24;29;27;30;28;29;23;24;21;22;27;16;25;39;30;26;27;26;25;28;26;26;25;30;26;31;19;27;27;24;27;19;17;14;22;12;8;11;10;11;12;7;11;7;9;10;3;10;8;2;6;8;5;2;5;4;2;3;3;6;6;3;3;0;1;4
E01000090;Barking and Dagenham 020E;1681;480;1050;29;32;27;34;39;37;32;46;36;24;38;21;23;24;17;21;22;27;28;21;21;21;21;19;21;29;23;22;17;21;24;17;22;15;18;16;24;26;21;31;37;26;35;31;19;18;22;29;27;29;28;18;32;22;18;19;22;15;17;14;14;11;7;8;5;8;9;5;11;5;6;12;7;10;12;6;5;7;2;3;3;6;5;4;5;4;4;3;5;2;2
E01000048;Barking and Dagenham 021B;1752;681;1021;55;36;52;43;38;57;56;55;44;48;32;39;25;33;29;39;21;37;27;12;16;23;17;19;29;24;25;27;30;35;34;24;24;30;33;25;22;25;27;27;32;25;28;29;29;31;28;22;20;18;11;22;14;11;16;16;6;10;7;3;10;5;8;3;4;4;4;5;6;0;4;3;2;4;3;1;0;1;2;2;0;0;1;0;0;4;0;2;1;0;1
E01000049;Barking and Dagenham 021C;1916;716;1113;51;44;39;43;43;58;42;48;49;41;51;52;41;54;38;22;21;24;24;17;23;23;18;22;24;20;37;29;20;29;34;30;26;29;34;38;34;41;30;27;37;34;41;30;26;28;31;26;20;24;22;19;13;9;10;10;13;7;8;6;15;6;6;9;9;6;4;5;5;7;2;5;4;5;1;6;1;6;3;4;5;0;2;2;4;2;2;3;1;1;1
E01000051;Barking and Dagenham 021D;1090;340;692;20;18;23;21;21;22;32;25;29;26;16;24;13;21;17;12;16;14;15;11;13;9;14;5;15;22;20;23;19;25;16;18;16;10;14;23;19;20;21;28;17;20;23;18;17;19;18;14;20;9;10;10;8;7;7;4;12;8;6;8;7;4;7;10;3;2;4;4;3;4;6;6;6;5;3;1;1;1;0;1;2;0;1;0;1;2;1;1;1;1;1
E01033587;Barking and Dagenham 021E;2059;632;1378;60;52;60;59;54;44;45;48;34;35;32;32;20;20;18;19;11;15;15;15;19;30;25;20;28;35;42;49;57;50;61;47;53;53;57;67;33;47;51;33;39;40;37;25;25;24;17;19;12;9;21;22;17;16;12;19;13;13;12;7;16;12;17;11;10;5;1;4;6;3;9;1;2;1;4;0;2;1;3;0;0;0;0;0;1;0;0;2;0;1;3
E01033588;Barking and Dagenham 021F;1838;614;1149;60;58;65;50;43;53;36;36;44;23;34;25;25;21;20;21;22;22;12;11;21;16;25;15;14;28;30;34;40;39;44;62;44;45;44;43;39;42;38;33;31;37;23;25;27;26;15;14;16;14;10;16;19;16;14;10;10;9;9;8;11;5;7;9;5;4;8;4;8;3;4;6;4;5;2;5;1;1;1;5;0;4;3;2;0;2;1;2;0;0;0
E01000091;Barking and Dagenham 022A;2052;705;1204;55;36;54;53;59;65;50;48;64;39;32;34;35;33;29;19;27;34;31;21;22;23;23;29;21;31;28;38;38;38;30;27;27;27;37;30;31;34;45;28;30;32;27;20;31;24;25;14;11;28;28;21;24;18;17;18;13;13;13;10;9;13;13;16;16;10;10;9;2;3;13;7;5;8;5;2;4;4;4;7;1;4;5;11;3;9;2;2;1;5;7
E01000093;Barking and Dagenham 022B;1711;505;1120;42;45;39;46;30;33;45;21;30;34;25;22;29;25;22;17;18;13;15;19;20;31;26;23;36;38;33;29;41;25;40;32;26;32;35;29;21;26;23;34;29;23;25;22;26;25;25;26;19;19;16;28;14;20;20;12;8;13;10;10;8;16;12;13;16;8;8;8;6;5;6;5;2;3;0;0;6;3;2;1;3;1;0;0;4;2;5;1;0;2;5
E01000094;Barking and Dagenham 022C;2056;736;1280;61;69;69;53;75;48;59;50;50;41;42;32;29;20;21;17;14;14;19;15;13;21;18;26;25;30;20;28;33;43;40;54;55;48;52;48;54;60;45;42;42;35;40;37;41;30;32;27;19;16;20;16;13;10;13;14;5;11;4;8;5;5;4;8;8;5;4;3;1;2;3;1;2;2;1;5;1;0;1;0;1;2;0;0;0;1;0;0;0;3;2
E01000096;Barking and Dagenham 022D;1662;590;982;31;45;34;32;40;41;45;41;40;46;37;25;37;32;34;30;33;25;21;12;24;19;24;18;25;30;22;28;28;30;22;25;24;24;35;23;25;17;17;26;30;30;28;22;39;23;23;17;24;16;17;17;15;10;8;20;14;11;9;5;7;5;8;2;5;5;1;4;3;4;1;2;3;2;6;0;4;4;8;5;7;3;6;6;5;3;2;1;1;0;4
E01000019;Barking and Dagenham 023A;1478;404;922;28;29;27;22;30;26;27;26;37;19;31;23;25;18;15;21;21;16;16;15;14;16;16;21;17;16;21;18;23;21;28;31;29;23;30;25;20;25;25;17;27;14;16;18;16;28;15;23;13;18;20;20;14;16;22;16;20;15;13;5;20;8;16;10;15;12;9;13;5;6;6;12;8;8;12;7;6;8;6;2;3;6;4;2;4;4;1;4;0;0;4
E01000020;Barking and Dagenham 023B;1921;470;1211;25;22;30;28;27;40;39;41;27;24;37;25;29;24;25;27;25;30;33;21;24;26;18;25;28;17;20;22;17;20;29;32;20;32;23;33;32;40;39;21;37;33;28;27;29;16;31;32;36;30;38;27;29;22;27;9;25;15;18;23;12;14;9;9;8;10;7;17;14;8;17;12;7;9;9;5;13;5;4;6;9;8;4;8;5;4;7;8;7;3;34
E01000097;Barking and Dagenham 023C;1774;437;1064;29;27;36;36;35;32;40;27;24;29;21;22;26;16;22;15;18;20;23;17;15;20;19;20;25;18;22;24;23;23;20;35;27;28;33;25;24;33;27;30;28;31;30;34;15;22;29;22;21;25;22;19;26;33;13;14;26;12;19;12;8;6;9;10;9;12;11;15;15;15;8;11;17;7;8;8;12;16;12;7;15;8;12;12;4;6;6;8;7;2;19
E01000098;Barking and Dagenham 023D;1898;561;1185;52;46;40;42;39;38;33;28;37;22;39;24;37;28;31;25;20;33;28;18;25;28;27;37;26;17;20;24;25;27;20;29;30;19;32;40;33;31;23;29;35;28;14;28;31;35;41;26;21;27;16;18;23;22;25;20;14;13;15;13;22;20;14;14;9;14;7;8;7;7;3;9;5;4;6;6;7;4;5;11;8;5;4;6;4;4;6;2;0;3;7
E01000099;Barking and Dagenham 023E;2266;616;1460;42;35;44;59;42;64;42;45;37;48;35;29;22;24;21;27;29;31;27;20;29;18;20;16;27;29;38;47;42;46;32;43;44;48;46;42;31;34;36;43;38;43;38;35;36;27;34;30;26;30;21;33;25;31;22;24;16;26;17;15;19;17;12;12;15;15;10;13;11;10;10;12;7;7;7;9;7;7;5;7;4;3;3;6;6;3;5;3;6;6;8
E01032580;Barking and Dagenham 023F;1358;387;877;28;25;33;35;30;18;29;31;29;33;22;15;11;21;17;10;14;25;18;18;13;17;22;21;29;22;20;29;22;24;25;35;26;32;25;29;19;24;20;17;11;14;17;9;14;18;17;21;16;18;15;15;18;16;13;13;17;8;5;12;9;7;7;12;9;12;7;7;6;9;6;9;10;2;5;0;3;1;1;1;1;2;2;1;0;0;3;1;2;1;2
E01000248;Barnet 001A;1,799;373;1115;24;26;22;23;26;22;19;28;26;23;20;22;25;24;24;19;18;16;22;16;7;8;8;9;17;25;19;31;20;18;22;25;23;29;29;25;24;26;15;25;22;25;32;29;24;28;25;28;34;46;29;40;25;22;28;24;18;21;28;25;16;13;20;17;19;19;20;20;19;26;17;13;9;14;10;13;9;10;6;12;6;4;6;8;8;8;8;6;5;8;27
E01000249;Barnet 001B;1,525;268;949;7;12;16;7;29;15;19;22;10;15;17;19;27;8;22;23;21;26;21;16;10;14;6;13;21;18;10;9;14;6;16;10;10;12;11;17;17;19;15;14;22;21;24;31;13;25;31;24;17;28;26;30;23;25;31;19;31;26;26;24;20;23;24;17;22;22;17;17;36;13;18;16;14;10;7;4;6;9;13;10;8;11;8;9;9;8;13;7;2;3;18
E01000250;Barnet 001C;2,674;485;1797;29;31;34;35;27;30;42;35;27;26;18;35;24;31;25;36;34;30;31;9;30;28;39;32;43;35;38;39;41;56;42;40;49;43;31;65;44;44;35;41;46;41;32;44;39;48;38;44;35;38;35;44;46;32;34;37;28;32;36;36;22;28;20;17;26;19;22;30;32;22;21;18;22;13;10;13;13;14;13;7;11;11;7;10;11;12;14;6;6;11;24
E01000254;Barnet 001D;1,611;336;936;19;23;25;30;19;30;22;19;25;17;20;17;17;12;20;21;11;19;11;7;9;8;8;7;12;16;19;15;22;19;13;17;22;21;15;12;16;20;21;22;18;21;20;23;27;36;22;26;23;22;30;24;23;18;26;26;24;22;23;21;20;23;19;18;19;16;19;10;23;15;17;14;29;21;9;13;19;10;9;16;10;6;11;9;4;9;10;7;2;1;30
E01000292;Barnet 001E;1,559;280;911;18;19;21;17;19;27;14;18;20;12;15;9;25;10;13;23;17;17;22;10;8;8;8;14;10;22;10;18;19;21;31;19;25;20;16;17;17;15;14;12;19;24;18;18;20;26;20;31;27;28;18;16;21;27;14;23;19;29;18;27;16;16;13;14;19;19;21;15;23;17;23;23;21;15;12;12;10;18;12;8;12;12;10;5;9;11;9;10;3;8;30
E01000293;Barnet 001F;1,814;339;1145;19;15;16;20;17;26;15;21;27;19;21;30;23;24;25;21;30;25;27;28;11;20;19;17;24;12;20;37;24;23;22;16;19;24;32;31;22;21;16;20;20;23;23;26;17;25;32;23;28;32;22;32;38;28;28;28;33;18;24;23;21;10;13;16;22;22;16;16;19;21;28;22;20;11;12;11;12;10;8;12;15;12;10;7;6;7;4;6;0;6;17
E01000167;Barnet 002A;1,387;304;906;19;16;20;27;18;19;20;20;20;27;17;18;22;17;9;15;12;14;17;17;15;15;17;25;27;17;12;25;8;14;28;17;21;10;21;26;12;14;13;17;16;25;23;22;22;19;32;29;25;19;18;15;22;19;21;31;21;17;23;18;19;6;8;13;9;12;11;14;12;12;15;6;5;10;8;4;6;10;5;4;9;5;7;3;4;3;0;2;2;2;6
E01000246;Barnet 002B;1,545;269;953;13;14;10;21;17;14;22;16;26;16;22;17;18;20;11;12;9;15;16;6;5;12;13;19;17;12;12;20;14;14;19;20;18;28;17;21;26;25;22;17;22;16;21;23;29;19;21;24;19;23;25;31;31;26;27;12;12;22;23;22;22;24;19;28;15;18;20;15;20;20;22;20;14;17;14;14;6;8;11;10;12;6;7;15;9;7;11;4;9;0;14
E01000247;Barnet 002C;1,754;336;1206;32;34;18;15;26;22;19;17;18;23;18;24;20;19;13;18;23;19;24;14;16;14;14;13;19;27;19;26;33;26;17;27;27;22;33;37;32;33;30;26;30;25;28;21;31;24;30;28;35;29;38;35;33;24;34;25;22;25;27;23;21;13;8;13;13;15;12;13;20;10;10;17;10;7;7;14;6;6;7;7;6;6;3;3;2;11;2;7;2;2;7
E01000251;Barnet 002D;2,028;368;1345;26;24;33;41;36;27;18;25;15;21;22;11;22;13;17;17;19;13;13;7;6;18;12;23;28;23;33;32;39;35;54;43;39;21;41;37;38;42;32;39;25;30;26;33;23;44;40;33;25;32;23;29;17;30;21;30;23;22;18;22;20;22;24;25;21;19;15;15;20;15;15;16;19;9;10;12;13;11;9;14;12;16;10;8;11;12;8;4;0;6;16
