"","LSOA11CD","LSOA11NM","MSOA11CD","MSOA11NM","LAD11CD","LAD11NM","RGN11CD","RGN11NM","USUALRES","HHOLDRES","COMESTRES","POPDEN","HHOLDS","AVHHOLDSZ","pups2007","pups2015","pop2007","pop2015","good2007","good2015","bad2007","bad2015","ratio_stu_pop2007","ratio_stu_pop2015","per_good2007","per_bad2007","per_good2015","per_bad2015","rate_change_good","rate_change_bad","X.y","akb","akb2007","aral","aral2007","IMD2007","INCOME2007","EMPLOYMENT2007","EDUCATION2007","IMD","Income","Employment","Education","changeratio","change_good","change_ral","change_kb","difIMD","difIncome","difEmploy","difEdu"
"179","E01000235","Barnet 021E","E02000044","Barnet 021","E09000003","Barnet","E12000007","London",1688,1688,0,48.1,582,2.9,171,238,403,456,88,61,0,32,0.424317617866005,0.712574850299401,51.4619883040936,0,25.6302521008403,13.4453781512605,-100.786118301218,0,231,1776.80429,1665.1418,3012.49704,1821.33419,7960,4093,7525,18972,9894,7368,10095,14222,1.67934306824947,0.693181818181818,1.65400564956176,1.06705884748074,1934,3275,2570,-4750
"180","E01000236","Barnet 034A","E02000057","Barnet 034","E09000003","Barnet","E12000007","London",1860,1860,0,81.1,674,2.8,276,254,479,542,83,47,7,0,0.576200417536534,0.60332541567696,30.0724637681159,2.53623188405797,18.503937007874,0,-62.5192722787542,NA,232,1617.30971,1513.8545,2781.83588,1680.22293,15622,13713,20702,31304,21363,17076,26079,30399,1.04707563083067,0.566265060240964,1.65563499362552,1.06833893878177,5741,3363,5377,-905
"181","E01000237","Barnet 032A","E02000055","Barnet 032","E09000003","Barnet","E12000007","London",2038,2038,0,62.8,740,2.8,349,401,337,407,136,251,0,0,1.03560830860534,1.40701754385965,38.9684813753582,0,62.5935162094763,0,37.7435815477346,NA,233,1724.40746,1625.12031,2940.7242,1773.6873,15016,19650,19897,30720,21656,23519,29134,29699,1.35863871713668,1.84558823529412,1.65797218032739,1.06109526131022,6640,3869,9237,-1021
"182","E01000238","Barnet 034B","E02000057","Barnet 034","E09000003","Barnet","E12000007","London",1963,1961,2,92.9,615,3.2,436,417,472,606,83,165,0,0,0.923728813559322,0.85979381443299,19.0366972477064,0,39.568345323741,0,51.8890742285238,NA,234,1540.41106,1437.7514,2635.47122,1591.32369,16949,14130,19752,29387,19499,20587,20239,25692,0.930785964248558,1.98795180722892,1.65615030842657,1.07140292821137,2550,6457,487,-3695
"183","E01000239","Barnet 031A","E02000054","Barnet 031","E09000003","Barnet","E12000007","London",1970,1970,0,45.9,877,2.2,293,315,253,371,46,170,0,21,1.15810276679842,1.26506024096386,15.6996587030717,0,53.968253968254,6.66666666666667,70.9094559325437,0,235,1686.25296,1590.07075,2875.86045,1736.10813,12730,10819,18694,26448,13622,14375,18817,24621,1.0923557712077,3.69565217391304,1.65649846360664,1.0604892643928,892,3556,123,-1827
"184","E01000240","Barnet 031B","E02000054","Barnet 031","E09000003","Barnet","E12000007","London",1670,1670,0,37.9,582,2.9,288,307,309,307,98,139,0,0,0.932038834951456,1.65945945945946,34.0277777777778,0,45.2768729641694,0,24.8451239008793,NA,236,1567.47997,1469.79984,2675.13397,1616.91057,13700,10411,17679,28782,14087,15058,19762,26975,1.78046171171171,1.41836734693878,1.65447243628323,1.06645811718145,387,4647,2083,-1807
"185","E01000241","Barnet 031C","E02000054","Barnet 031","E09000003","Barnet","E12000007","London",1744,1744,0,51.3,696,2.5,404,405,313,346,141,58,0,17,1.29073482428115,1.80803571428571,34.9009900990099,0,14.320987654321,4.19753086419753,-143.705189484466,0,237,1403.98861,1312.34009,2397.42993,1447.70284,18623,20064,27502,31840,21796,21128,28207,31383,1.40078014497878,0.411347517730496,1.6560235041053,1.06983595235592,3173,1064,705,-457
"186","E01000243","Barnet 032C","E02000055","Barnet 032","E09000003","Barnet","E12000007","London",1884,1884,0,102.6,791,2.4,448,446,248,300,94,322,0,0,1.80645161290323,2.50561797752809,20.9821428571429,0,72.1973094170404,0,70.937777284827,NA,239,1616.66198,1510.00503,2766.0613,1667.99619,11316,13406,18385,28986,15721,19000,23730,28154,1.38703852327448,3.42553191489362,1.6583139197698,1.07063350643276,4405,5594,5345,-832
"187","E01000244","Barnet 032D","E02000055","Barnet 032","E09000003","Barnet","E12000007","London",1705,1532,173,76.2,582,2.6,324,323,239,249,143,262,0,0,1.35564853556485,2.54330708661417,44.1358024691358,0,81.1145510835913,0,45.5883045895769,NA,240,1703.20245,1601.36668,2902.30164,1755.94029,13134,13229,18314,29495,17640,18565,27586,24449,1.87608146203947,1.83216783216783,1.65284756920749,1.0635930366679,4506,5336,9272,-5046
"188","E01000245","Barnet 032E","E02000055","Barnet 032","E09000003","Barnet","E12000007","London",1982,1982,0,109.4,811,2.4,349,338,374,437,80,122,0,32,0.933155080213904,1.07301587301587,22.9226361031519,0,36.094674556213,9.46745562130178,36.4930245666776,0,241,1560.9177,1457.35598,2657.68633,1606.4973,6619,4790,5973,24964,7805,8540,10573,18158,1.14987947423477,1.525,1.65433600790988,1.07106137513499,1186,3750,4600,-6806
"189","E01000246","Barnet 002B","E02000025","Barnet 002","E09000003","Barnet","E12000007","London",1503,1498,5,14,654,2.3,319,392,261,269,202,90,0,0,1.22222222222222,2.66666666666667,63.3228840125392,0,22.9591836734694,0,-175.806339254615,NA,242,1525.28377,1423.59612,2602.12299,1562.18271,19975,24278,25656,30755,23570,24298,26002,31494,2.18181818181819,0.445544554455446,1.66569695935247,1.07143012584215,3595,20,346,739
"190","E01000247","Barnet 002C","E02000025","Barnet 002","E09000003","Barnet","E12000007","London",1691,1691,0,63.7,746,2.3,168,249,308,336,75,25,0,48,0.545454545454545,1.16355140186916,44.6428571428571,0,10.0401606425703,19.2771084337349,-344.642857142857,0,243,1549.65936,1441.68563,2646.11062,1583.40699,17016,18781,22158,29450,24409,21632,20463,30199,2.13317757009346,0.333333333333333,1.67115001810116,1.07489408769372,7393,2851,-1695,749
"191","E01000248","Barnet 001A","E02000024","Barnet 001","E09000003","Barnet","E12000007","London",1661,1613,48,61.3,666,2.4,320,351,321,373,36,123,0,0,0.996884735202492,1.39840637450199,11.25,0,35.042735042735,0,67.8963414634146,NA,244,1514.64729,1431.76554,2610.97438,1553.73413,19081,22889,28298,31766,24732,27292,28289,31891,1.40277639442231,3.41666666666667,1.68045119791505,1.0578877949528,5651,4403,-9,125
"192","E01000249","Barnet 001B","E02000024","Barnet 001","E09000003","Barnet","E12000007","London",1525,1510,15,18.8,572,2.6,228,256,286,268,36,256,0,0,0.797202797202797,1.75342465753425,15.7894736842105,0,100,0,84.2105263157895,NA,245,1307.12443,1214.99619,2232.81519,1341.98186,25105,28260,26288,31695,29008,29898,26690,31946,2.19947128094209,7.11111111111111,1.66381920393469,1.07582594970936,3903,1638,402,251
"193","E01000250","Barnet 001C","E02000024","Barnet 001","E09000003","Barnet","E12000007","London",2232,2219,13,38.4,979,2.3,394,389,338,485,131,43,0,95,1.16568047337278,1.07162534435262,33.248730964467,0,11.0539845758355,24.4215938303342,-200.785031283202,0,246,1398.42942,1326.93389,2500.92557,1525.60202,12862,18242,17524,30846,18051,14491,18528,29482,0.919313112667985,0.32824427480916,1.63930404995138,1.05388025020598,5189,-3751,1004,-1364
"194","E01000251","Barnet 002D","E02000025","Barnet 002","E09000003","Barnet","E12000007","London",1846,1824,22,82.7,947,1.9,93,208,244,368,73,25,0,0,0.381147540983607,0.845528455284553,78.494623655914,0,12.0192307692308,0,-553.075268817204,NA,247,1693.09144,1577.56851,2888.91294,1732.73309,10080,11982,9291,29565,13832,11527,10715,25137,2.21837573214442,0.342465753424658,1.66725790410109,1.07322847107287,3752,-455,1424,-4428
"195","E01000252","Barnet 002E","E02000025","Barnet 002","E09000003","Barnet","E12000007","London",1609,1609,0,68.5,753,2.1,170,185,256,316,73,46,0,0,0.6640625,0.95360824742268,42.9411764705882,0,24.8648648648649,0,-72.69820971867,NA,248,1582.83519,1475.61479,2694.59078,1614.16971,14909,13895,17059,28570,17557,15297,14942,29898,1.43602183141298,0.63013698630137,1.66933548765452,1.07266151079985,2648,1402,-2117,1328
"196","E01000253","Barnet 007B","E02000030","Barnet 007","E09000003","Barnet","E12000007","London",1691,1610,81,5.1,597,2.7,223,252,298,268,36,39,0,0,0.748322147651007,1.72602739726027,16.1434977578475,0,15.4761904761905,0,-4.31183166609176,NA,249,1294.12687,1205.15874,2208.70862,1330.7827,18135,28329,28275,31148,23559,29013,30460,28461,2.30652988512807,1.08333333333333,1.65970644193075,1.07382274803069,5424,684,2185,-2687
"197","E01000254","Barnet 001D","E02000024","Barnet 001","E09000003","Barnet","E12000007","London",1549,1497,52,10.1,622,2.4,406,388,327,336,162,136,164,0,1.24159021406728,1.81308411214953,39.9014778325123,40.3940886699507,35.0515463917526,0,-13.8365691104028,NA,250,1417.01213,1324.02721,2441.9499,1468.75815,21622,26108,31175,29949,25237,29480,31146,31308,1.46029188343078,0.839506172839506,1.66259496160072,1.07022885881628,3615,3372,-29,1359
"198","E01000255","Barnet 017A","E02000040","Barnet 017","E09000003","Barnet","E12000007","London",1481,1481,0,13.9,527,2.8,572,520,315,273,246,152,0,0,1.81587301587302,3.44370860927152,43.006993006993,0,29.2307692307692,0,-47.1291866028708,NA,251,1510.09884,1411.30839,2576.26971,1554.97058,12046,7559,15292,19914,13464,10976,12873,21988,1.89644792293798,0.617886178861789,1.65679643276595,1.06999919415203,1418,3417,-2419,2074
"199","E01000257","Barnet 017B","E02000040","Barnet 017","E09000003","Barnet","E12000007","London",1855,1855,0,27.3,724,2.6,219,213,406,409,100,18,0,0,0.539408866995074,0.742160278745645,45.662100456621,0,8.45070422535211,0,-440.334855403349,NA,253,1639.21466,1528.62755,2789.5156,1676.52226,6365,4374,8688,19475,8397,6675,9639,13517,1.3758770464417,0.18,1.66387030256312,1.07234405136817,2032,2301,951,-5958
"200","E01000258","Barnet 016B","E02000039","Barnet 016","E09000003","Barnet","E12000007","London",1658,1658,0,20.8,696,2.4,912,912,296,326,460,429,45,0,3.08108108108108,4.47058823529412,50.4385964912281,4.93421052631579,47.0394736842105,0,-7.22610722610722,NA,254,1831.04655,1723.70938,3183.67174,1920.26735,17769,20394,23955,30925,21196,24044,26930,28928,1.45098039215686,0.932608695652174,1.65793150625615,1.06227103666396,3427,3650,2975,-1997
"201","E01000259","Barnet 025D","E02000048","Barnet 025","E09000003","Barnet","E12000007","London",2597,2597,0,20.2,980,2.7,521,458,613,541,45,263,0,49,0.849918433931484,1.09047619047619,8.63723608445297,0,57.4235807860262,10.6986899563319,84.9587295563519,0,255,1533.79271,1426.01215,2613.68243,1568.82705,17469,11801,21638,31041,19011,15919,22888,28512,1.28303628553149,5.84444444444444,1.66601055865272,1.07558179641036,1542,4118,1250,-2529
"202","E01000260","Barnet 025E","E02000048","Barnet 025","E09000003","Barnet","E12000007","London",1982,1982,0,24.3,761,2.6,394,447,311,487,314,149,0,27,1.26688102893891,1.22465753424658,79.6954314720812,0,33.3333333333333,6.04026845637584,-139.086294416244,0,256,1496.13613,1400.55688,2549.72115,1539.68078,11990,12554,18988,29591,11104,12978,16884,22313,0.966671302412907,0.474522292993631,1.65600635087489,1.06824374744423,-886,424,-2104,-7278
"203","E01000261","Barnet 017C","E02000040","Barnet 017","E09000003","Barnet","E12000007","London",1601,1513,88,13.4,646,2.3,666,623,340,325,326,278,0,69,1.95882352941176,3.06896551724138,48.948948948949,0,44.6227929373997,11.0754414125201,-9.69494674530646,0,257,1556.45654,1454.42701,2643.35747,1597.04678,19317,27430,30247,31694,24535,24567,29676,31784,1.56673915294605,0.852760736196319,1.65515343889927,1.07015101431594,5218,-2863,-571,90
"204","E01000262","Barnet 017D","E02000040","Barnet 017","E09000003","Barnet","E12000007","London",2260,2245,15,10.2,752,3,743,685,574,629,551,8,19,20,1.29442508710801,1.35643564356436,74.1588156123822,2.55720053835801,1.16788321167883,2.91970802919708,-6249.84858681023,0,258,1557.41177,1455.82567,2666.03304,1606.4066,17632,8043,24414,29433,18782,11924,25665,21662,1.04790586730275,0.014519056261343,1.65962530283429,1.06977902786946,1150,3881,1251,-7771
"205","E01000263","Barnet 016C","E02000039","Barnet 016","E09000003","Barnet","E12000007","London",1581,1581,0,40.1,499,3.2,419,442,415,371,101,74,0,0,1.00963855421687,1.77510040160643,24.1050119331742,0,16.7420814479638,0,-43.9785847900407,NA,259,1689.40029,1582.1532,2871.80721,1740.73882,22642,31424,32346,31074,29585,31818,32524,31889,1.75815433571997,0.732673267326733,1.64976340907937,1.06778552797542,6943,394,178,815
"206","E01000264","Barnet 016D","E02000039","Barnet 016","E09000003","Barnet","E12000007","London",1648,1648,0,43.6,634,2.6,400,481,324,392,59,391,0,0,1.23456790123457,1.78148148148148,14.75,0,81.2889812889813,0,81.8548593350384,NA,260,1838.70217,1713.49066,3042.20895,1875.08939,13910,14566,18547,31324,15425,13177,14904,27815,1.443,6.6271186440678,1.62243409099552,1.07307393785269,1515,-1389,-3643,-3509
"207","E01000265","Barnet 011A","E02000034","Barnet 011","E09000003","Barnet","E12000007","London",1927,1927,0,91.4,791,2.4,196,221,364,453,18,60,0,0,0.538461538461538,0.667673716012085,9.18367346938776,0,27.1493212669683,0,66.1734693877551,NA,261,1662.84987,1545.68403,2851.57925,1704.05666,11067,9954,15171,25957,14814,9228,15049,24330,1.23996547259387,3.33333333333333,1.6734063584482,1.07580193475894,3747,-726,-122,-1627
"208","E01000266","Barnet 011B","E02000034","Barnet 011","E09000003","Barnet","E12000007","London",1527,1511,16,23.8,511,3,329,466,289,279,98,131,0,17,1.13840830449827,2.96815286624204,29.7872340425532,0,28.1115879828326,3.6480686695279,-5.96069514373882,0,262,1676.99245,1569.56406,2877.16901,1723.79489,19328,27004,29526,30438,26728,27590,29743,30874,2.60728321685091,1.33673469387755,1.66909011431169,1.0684447310803,7400,586,217,436
"209","E01000268","Barnet 005B","E02000028","Barnet 005","E09000003","Barnet","E12000007","London",1739,1680,59,68.9,745,2.3,185,303,287,495,73,44,92,0,0.644599303135889,0.812332439678284,39.4594594594595,49.7297297297297,14.5214521452145,0,-171.732186732187,NA,264,1568.98763,1459.68676,2676.4415,1603.43423,11925,11887,17546,24732,14071,8930,16182,23187,1.26021302804144,0.602739726027397,1.66919319166587,1.07487967486942,2146,-2957,-1364,-1545
"210","E01000271","Barnet 008A","E02000031","Barnet 008","E09000003","Barnet","E12000007","London",1469,1461,8,42.9,582,2.5,40,37,275,309,7,17,0,0,0.145454545454545,0.197860962566845,17.5,0,45.945945945946,0,61.9117647058824,NA,267,1653.39748,1538.55788,2819.66918,1689.04204,19060,26529,27301,30957,25601,23639,27744,30626,1.36029411764706,2.42857142857143,1.66938957895921,1.07464106582718,6541,-2890,443,-331
"211","E01000275","Barnet 012A","E02000035","Barnet 012","E09000003","Barnet","E12000007","London",1637,1544,93,49.4,644,2.4,220,237,264,297,80,67,0,0,0.833333333333333,1.35428571428571,36.3636363636364,0,28.2700421940928,0,-28.629579375848,NA,271,1372.79918,1280.42295,2346.28985,1410.42785,17611,19797,21714,31273,20267,15618,22429,29617,1.62514285714285,0.8375,1.66353057336467,1.07214509080769,2656,-4179,715,-1656
"212","E01000276","Barnet 020A","E02000043","Barnet 020","E09000003","Barnet","E12000007","London",1520,1520,0,29.6,506,3,305,318,364,363,193,67,0,72,0.837912087912088,1.3195020746888,63.2786885245902,0,21.0691823899371,22.6415094339623,-200.337655982383,0,272,1476.35647,1371.94495,2506.36307,1508.01026,25985,31432,31198,31848,31435,32223,32534,32473,1.57475001700565,0.347150259067358,1.66203316812977,1.07610474458177,5450,791,1336,625
"213","E01000278","Barnet 020B","E02000043","Barnet 020","E09000003","Barnet","E12000007","London",1514,1514,0,55,498,3,178,190,348,359,159,64,0,0,0.511494252873563,0.80168776371308,89.3258426966292,0,33.6842105263158,0,-165.186095505618,NA,274,1579.01654,1470.44514,2669.06206,1606.82729,25281,29891,31520,31869,30579,31705,31918,32368,1.56734461669748,0.40251572327044,1.66107588327057,1.07383573657158,5298,1814,398,499
"214","E01000279","Barnet 007C","E02000030","Barnet 007","E09000003","Barnet","E12000007","London",1449,1446,3,2.9,513,2.8,642,631,272,295,356,95,45,0,2.36029411764706,3.64739884393064,55.4517133956386,7.00934579439252,15.0554675118859,0,-268.316117396294,NA,275,1474.04399,1373.15982,2524.42302,1515.89865,23271,31493,32208,32132,28473,32554,32547,30638,1.54531539805161,0.26685393258427,1.66529801975877,1.0734686294564,5202,1061,339,-1494
"215","E01000280","Barnet 007D","E02000030","Barnet 007","E09000003","Barnet","E12000007","London",1381,1381,0,13.6,497,2.8,280,249,305,220,144,102,0,0,0.918032786885246,2.54081632653061,51.4285714285714,0,40.9638554216867,0,-25.5462184873949,NA,276,1617.52013,1507.99477,2773.76588,1660.01436,25931,31512,32301,32174,31888,31792,32066,31682,2.7676749271137,0.708333333333333,1.67092884666371,1.0726298009641,5957,280,-235,-492
"216","E01000282","Barnet 008E","E02000031","Barnet 008","E09000003","Barnet","E12000007","London",1705,1705,0,32.2,639,2.7,200,207,340,355,34,69,0,0,0.588235294117647,0.888412017167382,17,0,33.3333333333333,0,49,NA,278,1659.02343,1551.66063,2851.60875,1708.94259,16926,19566,22392,31684,25762,22071,26938,30765,1.51030042918455,2.02941176470588,1.6686392899834,1.0691921918519,8836,2505,4546,-919
"217","E01000283","Barnet 012C","E02000035","Barnet 012","E09000003","Barnet","E12000007","London",1430,1430,0,43.3,480,3,159,174,315,316,114,30,0,19,0.504761904761905,0.896907216494845,71.6981132075472,0,17.2413793103448,10.9195402298851,-315.849056603774,0,279,1226.86196,1141.06128,2099.85109,1261.17617,24703,29736,30590,32187,29715,30271,32091,32493,1.77689165531998,0.263157894736842,1.66499426483772,1.07519375295953,5012,535,1501,306
"218","E01000286","Barnet 007E","E02000030","Barnet 007","E09000003","Barnet","E12000007","London",1571,1538,33,58.4,654,2.4,217,271,312,314,128,87,0,133,0.69551282051282,1.41145833333333,58.9861751152074,0,32.1033210332103,49.0774907749078,-83.7385454738069,0,282,1351.88758,1255.80372,2299.73621,1382.36926,10357,8303,10262,16293,10186,7900,10174,19283,2.02937788018433,0.6796875,1.66361932122246,1.07651184533838,-171,-403,-88,2990
"219","E01000287","Barnet 004B","E02000027","Barnet 004","E09000003","Barnet","E12000007","London",1589,1580,9,58.1,622,2.5,183,173,374,327,22,99,30,0,0.489304812834225,0.84390243902439,12.0218579234973,16.3934426229508,57.2254335260116,0,78.9921068609593,NA,283,1252.47673,1164.73341,2137.21413,1285.28569,10147,8219,11168,10752,9272,7747,10041,8294,1.72469678795148,4.5,1.66283196539751,1.07533339324404,-875,-472,-1127,-2458
"220","E01000289","Barnet 004D","E02000027","Barnet 004","E09000003","Barnet","E12000007","London",1817,1817,0,64.6,631,2.9,286,264,516,536,54,74,0,51,0.554263565891473,0.636144578313253,18.8811188811189,0,28.030303030303,19.3181818181818,32.6403326403326,0,285,1329.79677,1237.44199,2274.49787,1363.95118,3521,2128,4289,7230,4275,2717,4549,10479,1.14772937905468,1.37037037037037,1.66758011822681,1.07463362383557,754,589,260,3249
"221","E01000291","Barnet 004E","E02000027","Barnet 004","E09000003","Barnet","E12000007","London",1575,1574,1,63.1,602,2.6,307,312,380,439,54,92,0,0,0.807894736842105,0.984227129337539,17.5895765472313,0,29.4871794871795,0,40.3483925789548,NA,287,1348.43024,1258.24467,2303.59302,1384.40159,6379,4924,6652,11035,5917,4771,4804,10471,1.21826159331682,1.7037037037037,1.66396299790439,1.07167570199205,-462,-153,-1848,-564
"222","E01000292","Barnet 001E","E02000024","Barnet 001","E09000003","Barnet","E12000007","London",1467,1460,7,51,629,2.3,514,520,258,280,218,275,0,0,1.9922480620155,3.29113924050633,42.4124513618677,0,52.8846153846154,0,19.8019101521047,NA,288,1410.87942,1318.0046,2416.36496,1448.97247,17375,17716,18173,28689,20288,18660,17722,29233,1.6519726148845,1.26146788990826,1.66764035206273,1.07046623357764,2913,944,-451,544
